Humidity3pm,Humidity9am,Sunshine,Cloud3pm,Pressure3pm,Temp3pm,Rainfall,WindGustSpeed,Location
4.0,20.0,13.4,0.0,1012.3,37.2,0.0,35.0,Nuriootpa
92.0,77.0,,,1020.6,18.4,1.2,44.0,GoldCoast
70.0,97.0,,6.0,,23.0,5.2,,Newcastle
86.0,83.0,,,1013.2,26.5,5.2,31.0,GoldCoast
41.0,51.0,11.2,1.0,1017.4,25.1,0.0,39.0,PerthAirport
25.0,61.0,,,1019.5,28.6,0.0,26.0,Albury
29.0,62.0,,,,23.0,0.0,30.0,SalmonGums
95.0,83.0,2.6,8.0,1007.6,24.6,12.2,59.0,Darwin
65.0,99.0,3.6,6.0,1009.8,26.5,0.0,87.0,Sale
93.0,95.0,,,,14.5,10.6,43.0,SalmonGums
51.0,84.0,9.0,4.0,1025.6,17.2,0.0,33.0,PerthAirport
30.0,56.0,13.6,2.0,1013.8,30.6,0.0,35.0,Moree
54.0,58.0,,,1017.6,16.8,0.2,37.0,NorahHead
38.0,70.0,11.4,5.0,1008.8,34.5,0.0,26.0,Darwin
23.0,48.0,,,,29.3,0.0,39.0,SalmonGums
32.0,79.0,,,1018.9,17.4,0.4,,Moree
65.0,62.0,,,1015.6,21.5,38.8,72.0,GoldCoast
4.0,21.0,9.8,1.0,1010.6,30.4,0.0,67.0,Mildura
28.0,47.0,,,1025.2,20.9,0.0,30.0,Woomera
97.0,98.0,,,,17.7,1.4,37.0,MountGinini
60.0,61.0,,,1021.1,19.7,0.0,56.0,GoldCoast
33.0,46.0,8.7,5.0,1015.2,21.8,0.0,35.0,PerthAirport
15.0,45.0,10.2,0.0,1014.5,28.1,0.0,39.0,Woomera
62.0,61.0,,,1019.1,22.1,0.0,52.0,NorahHead
20.0,46.0,12.0,3.0,1009.8,37.2,0.0,30.0,Mildura
53.0,62.0,7.2,7.0,1012.2,29.8,0.0,31.0,Brisbane
68.0,99.0,1.8,,1032.6,11.0,0.0,28.0,Dartmoor
52.0,74.0,,,,29.7,0.2,54.0,Penrith
47.0,57.0,6.4,,1020.6,19.7,0.0,39.0,Adelaide
41.0,63.0,10.7,7.0,1008.0,28.1,0.0,50.0,AliceSprings
50.0,72.0,,,1000.1,18.1,3.4,46.0,Wollongong
36.0,46.0,,,1013.0,21.3,0.0,46.0,Wollongong
29.0,47.0,9.9,5.0,1003.1,34.7,9.0,46.0,AliceSprings
59.0,88.0,7.9,3.0,1023.3,12.4,0.8,26.0,Hobart
67.0,75.0,2.6,,1022.9,17.0,0.2,41.0,Dartmoor
,,,,1014.6,23.5,0.8,41.0,Cobar
81.0,88.0,,,1006.2,24.6,4.8,31.0,NorahHead
47.0,61.0,8.5,,1018.8,14.4,8.7,65.0,Nuriootpa
27.0,52.0,7.9,6.0,1012.6,20.1,0.0,41.0,Mildura
48.0,60.0,9.7,6.0,1002.5,31.3,1.6,50.0,PerthAirport
66.0,98.0,,1.0,1005.9,23.9,3.6,69.0,Ballarat
46.0,80.0,4.9,6.0,1018.4,15.7,0.0,35.0,Moree
46.0,75.0,0.2,6.0,1029.8,13.6,0.2,20.0,Melbourne
80.0,90.0,4.3,7.0,1021.3,10.4,0.6,44.0,Nuriootpa
38.0,67.0,,,1021.2,23.9,0.0,56.0,Ballarat
54.0,45.0,,,,11.7,0.0,22.0,MountGinini
36.0,52.0,,,1016.8,17.7,0.2,37.0,BadgerysCreek
93.0,91.0,4.0,8.0,1019.3,11.3,1.4,39.0,Portland
35.0,58.0,,,1021.5,24.9,0.0,37.0,Ballarat
52.0,71.0,,,1024.8,20.1,0.0,24.0,Launceston
67.0,88.0,3.7,7.0,1008.0,29.4,1.4,35.0,Townsville
65.0,67.0,11.1,2.0,1016.7,23.3,0.0,30.0,NorfolkIsland
68.0,68.0,,,1013.4,16.1,0.0,46.0,Witchcliffe
75.0,80.0,,,1018.6,25.6,0.0,35.0,NorahHead
57.0,60.0,2.7,7.0,1010.9,13.6,0.6,44.0,Hobart
58.0,72.0,6.1,6.0,1020.7,18.5,0.8,,Albany
52.0,69.0,,,1015.4,18.4,0.2,33.0,Walpole
50.0,58.0,2.9,7.0,1020.8,18.9,0.0,24.0,Perth
35.0,75.0,,,1018.6,18.2,0.0,31.0,Bendigo
54.0,92.0,,,1021.5,16.9,1.0,28.0,Witchcliffe
32.0,67.0,,,1010.3,27.8,3.6,50.0,Tuggeranong
30.0,59.0,9.5,1.0,1027.5,19.7,0.0,35.0,PerthAirport
26.0,45.0,7.9,7.0,1017.7,24.4,0.0,35.0,Townsville
65.0,90.0,9.1,3.0,1016.3,10.1,0.2,57.0,Watsonia
43.0,67.0,,,1004.9,24.3,0.6,81.0,Walpole
55.0,98.0,5.5,7.0,1022.2,17.0,1.2,22.0,Watsonia
62.0,75.0,5.3,7.0,1023.6,17.1,4.4,48.0,CoffsHarbour
18.0,38.0,12.5,,1015.5,35.4,0.0,26.0,Adelaide
49.0,76.0,,,1011.5,27.1,1.2,44.0,Walpole
61.0,78.0,3.8,,1012.6,20.5,15.2,39.0,Adelaide
36.0,72.0,,,1014.4,22.7,0.0,39.0,Sale
15.0,38.0,10.6,1.0,1019.3,22.0,0.0,33.0,Woomera
31.0,44.0,10.2,1.0,1014.5,23.3,0.0,41.0,Sydney
42.0,58.0,,,1023.6,20.8,0.0,26.0,Richmond
74.0,82.0,3.0,7.0,1005.7,25.3,2.6,,Moree
52.0,58.0,,,1024.3,20.7,0.0,30.0,CoffsHarbour
48.0,46.0,7.2,1.0,1022.3,18.0,19.8,52.0,SydneyAirport
82.0,92.0,3.3,,1016.2,21.5,56.0,31.0,Sydney
69.0,93.0,,6.0,1021.3,20.4,0.8,57.0,Bendigo
61.0,61.0,,,1014.1,22.4,0.0,41.0,NorahHead
28.0,36.0,,,1016.9,27.4,0.0,37.0,Woomera
53.0,64.0,1.6,,1009.4,21.8,0.0,57.0,Melbourne
34.0,72.0,,,1018.1,24.6,0.0,39.0,Canberra
81.0,81.0,6.3,8.0,1010.0,10.0,2.2,81.0,Portland
24.0,71.0,10.8,0.0,1019.4,21.9,0.0,30.0,Nuriootpa
96.0,84.0,3.3,8.0,1016.0,7.7,0.0,50.0,Watsonia
52.0,59.0,,2.0,999.7,19.7,0.0,37.0,Wollongong
71.0,99.0,,,,10.8,0.0,11.0,Launceston
43.0,83.0,,,1015.1,20.4,0.0,22.0,Richmond
59.0,56.0,6.2,6.0,1024.4,19.8,0.0,26.0,Brisbane
18.0,47.0,,,1014.9,28.5,0.0,50.0,Woomera
40.0,56.0,,,,24.5,0.0,39.0,SalmonGums
19.0,23.0,11.1,7.0,1012.1,29.8,0.0,43.0,Darwin
,96.0,,,,,0.0,,Newcastle
57.0,,,1.0,,25.0,0.0,,Newcastle
10.0,44.0,,4.0,1009.9,38.0,0.0,46.0,Katherine
47.0,68.0,,,,26.2,0.0,28.0,Penrith
57.0,99.0,,,1013.9,20.9,10.6,30.0,Witchcliffe
23.0,48.0,,,1003.6,38.9,0.0,57.0,AliceSprings
35.0,64.0,6.9,6.0,1018.5,18.5,0.0,31.0,Cobar
53.0,67.0,,6.0,1006.8,23.3,0.0,37.0,Richmond
10.0,23.0,12.9,0.0,1019.2,27.5,0.0,52.0,PerthAirport
35.0,62.0,11.0,6.0,1026.0,21.1,0.0,54.0,Melbourne
97.0,93.0,,,1012.6,14.8,15.4,39.0,Walpole
32.0,48.0,10.5,3.0,999.3,13.7,6.2,98.0,Sale
19.0,34.0,10.9,0.0,1010.4,19.4,0.2,70.0,SydneyAirport
72.0,93.0,3.0,7.0,1031.3,12.0,1.4,20.0,MountGambier
52.0,64.0,10.5,5.0,1010.1,32.2,0.0,37.0,Darwin
49.0,92.0,,,1023.2,20.6,0.0,28.0,BadgerysCreek
54.0,87.0,11.8,3.0,1019.9,27.3,0.0,35.0,SydneyAirport
29.0,62.0,,,1010.5,25.0,0.0,43.0,Bendigo
61.0,60.0,8.5,5.0,1015.2,20.5,0.0,37.0,NorfolkIsland
53.0,76.0,,,1020.9,20.6,0.0,43.0,NorahHead
47.0,85.0,,,1018.2,17.9,0.0,46.0,BadgerysCreek
25.0,41.0,11.8,,1012.1,19.7,1.0,74.0,Hobart
39.0,79.0,,,1016.2,15.5,0.2,22.0,Tuggeranong
100.0,100.0,,,1015.0,18.4,0.0,31.0,BadgerysCreek
88.0,82.0,0.0,8.0,1008.2,13.2,0.4,26.0,Melbourne
33.0,53.0,12.8,0.0,1017.1,28.2,0.0,39.0,Melbourne
6.0,14.0,12.3,2.0,1005.0,39.7,0.0,37.0,AliceSprings
35.0,38.0,8.2,4.0,1006.3,26.6,0.0,63.0,Mildura
39.0,66.0,,,998.5,22.7,20.0,48.0,Richmond
37.0,59.0,,,,26.9,0.0,37.0,SalmonGums
60.0,63.0,,,1012.8,24.3,0.0,46.0,NorahHead
12.0,35.0,,,,32.2,0.0,44.0,SalmonGums
52.0,100.0,,,1030.2,14.0,0.2,17.0,Nhil
42.0,81.0,,1.0,1016.1,29.8,0.0,39.0,Richmond
50.0,71.0,11.0,4.0,1020.5,21.7,0.0,46.0,MelbourneAirport
67.0,72.0,,,1028.2,18.2,0.0,22.0,NorahHead
60.0,61.0,,,1022.1,22.4,2.0,33.0,NorahHead
56.0,63.0,,,997.2,14.1,5.0,54.0,Launceston
47.0,55.0,11.8,1.0,1013.5,28.5,0.0,33.0,Perth
96.0,80.0,,,,8.5,0.0,54.0,MountGinini
60.0,86.0,,6.0,1020.7,11.1,1.4,50.0,Albury
73.0,85.0,2.6,7.0,1016.6,13.4,0.0,44.0,Nuriootpa
54.0,81.0,,2.0,1011.7,24.8,0.0,44.0,Bendigo
65.0,79.0,2.5,6.0,1019.1,20.5,3.4,22.0,SydneyAirport
56.0,78.0,7.5,6.0,1001.3,11.9,0.0,28.0,Hobart
6.0,9.0,,,1009.5,39.5,0.0,44.0,Uluru
26.0,62.0,9.2,0.0,1015.9,21.3,0.0,28.0,Mildura
30.0,52.0,,8.0,1008.1,33.1,0.0,48.0,Canberra
28.0,81.0,,,,29.3,0.0,39.0,Penrith
41.0,69.0,,,1005.1,19.3,0.0,44.0,NorahHead
70.0,70.0,,,,17.9,0.2,22.0,BadgerysCreek
42.0,88.0,,8.0,1010.1,14.1,2.8,57.0,Canberra
62.0,71.0,5.0,3.0,1015.4,23.6,0.2,52.0,Cairns
23.0,33.0,11.1,0.0,1014.4,28.3,0.0,50.0,Darwin
27.0,44.0,,,,32.9,0.0,41.0,SalmonGums
26.0,50.0,10.1,6.0,1013.7,22.3,0.0,56.0,Nuriootpa
66.0,76.0,,4.0,1016.5,24.2,2.2,31.0,CoffsHarbour
62.0,85.0,,,,14.7,15.2,57.0,SalmonGums
36.0,48.0,,,,25.5,0.0,48.0,Witchcliffe
47.0,100.0,,,1011.4,17.2,0.0,22.0,BadgerysCreek
79.0,87.0,0.0,8.0,999.3,24.4,2.6,35.0,SydneyAirport
13.0,44.0,,7.0,1010.9,28.7,0.0,31.0,Cobar
43.0,53.0,,,1012.9,15.6,0.0,,Tuggeranong
44.0,71.0,,6.0,1015.7,26.5,0.0,39.0,Cobar
95.0,54.0,1.4,8.0,1001.6,24.1,9.0,50.0,PearceRAAF
87.0,80.0,,8.0,1020.2,14.5,75.8,96.0,Wollongong
17.0,49.0,9.2,3.0,1014.9,22.7,0.0,41.0,PerthAirport
73.0,58.0,9.8,3.0,1019.8,18.4,0.0,35.0,SydneyAirport
64.0,96.0,,,1022.9,14.8,6.2,20.0,Walpole
80.0,81.0,1.1,7.0,1006.6,28.9,4.4,43.0,Darwin
58.0,69.0,,,1028.2,16.1,0.0,30.0,Witchcliffe
23.0,37.0,11.1,1.0,1007.5,27.2,0.0,37.0,Townsville
4.0,9.0,11.2,,1009.8,39.9,0.0,43.0,Woomera
51.0,82.0,,,1021.7,12.8,0.2,50.0,Ballarat
18.0,63.0,,,1009.1,37.5,0.0,33.0,Richmond
29.0,60.0,12.8,,1019.3,27.6,0.0,31.0,Adelaide
65.0,56.0,9.2,6.0,1026.6,16.9,0.0,,Albany
20.0,71.0,,,1011.5,28.3,0.0,43.0,Sale
42.0,52.0,,8.0,1017.3,12.9,0.2,74.0,Canberra
67.0,77.0,8.1,2.0,1007.1,32.5,2.0,35.0,Darwin
68.0,98.0,,,,24.3,8.8,30.0,Penrith
57.0,82.0,2.8,7.0,1020.4,19.6,0.0,35.0,SydneyAirport
47.0,78.0,12.4,3.0,1020.1,23.4,0.0,37.0,MountGambier
42.0,34.0,11.6,1.0,1019.1,21.6,0.0,44.0,Sydney
71.0,58.0,,,1019.7,20.9,0.2,72.0,NorahHead
68.0,85.0,5.8,5.0,1015.3,23.0,0.0,30.0,NorfolkIsland
55.0,68.0,8.6,3.0,1006.8,10.3,3.4,50.0,Canberra
35.0,72.0,,,1014.3,20.1,0.0,48.0,Albury
35.0,59.0,,5.0,1029.1,23.1,0.0,,Moree
53.0,81.0,,7.0,1014.0,27.4,0.0,26.0,Williamtown
75.0,70.0,,8.0,1007.7,18.0,0.0,44.0,Sale
22.0,47.0,,,,24.9,0.0,81.0,Penrith
45.0,71.0,6.5,7.0,1021.5,15.4,0.0,44.0,MelbourneAirport
46.0,42.0,12.2,1.0,1019.9,22.0,0.0,48.0,PerthAirport
44.0,71.0,,3.0,1021.9,19.4,0.0,31.0,Bendigo
26.0,43.0,12.5,1.0,1013.1,28.0,0.0,37.0,AliceSprings
57.0,69.0,10.1,1.0,1014.4,21.5,0.0,,Albany
63.0,57.0,8.1,3.0,1018.7,19.0,0.0,,Albany
73.0,100.0,,,1018.4,17.5,0.0,,Sale
86.0,74.0,1.8,8.0,1021.1,10.4,0.0,59.0,Portland
35.0,75.0,,,,24.8,0.2,19.0,Penrith
47.0,58.0,11.5,3.0,1013.1,24.9,0.0,46.0,WaggaWagga
70.0,55.0,,,1011.6,24.4,0.4,33.0,Walpole
42.0,53.0,,,1011.2,32.2,0.0,44.0,Cairns
53.0,54.0,6.1,6.0,1013.9,22.5,0.0,,Sydney
42.0,67.0,11.4,6.0,1008.5,31.2,0.0,59.0,AliceSprings
52.0,64.0,8.2,,1021.5,21.7,0.0,39.0,Adelaide
94.0,95.0,,,,1.8,0.0,74.0,MountGinini
68.0,84.0,1.0,8.0,1009.1,26.6,0.4,63.0,SydneyAirport
41.0,73.0,,6.0,1003.0,37.0,1.0,94.0,Katherine
27.0,58.0,13.1,0.0,1010.2,38.0,0.0,20.0,Perth
58.0,52.0,10.6,2.0,1020.2,19.4,0.0,54.0,CoffsHarbour
50.0,63.0,4.8,7.0,1008.3,31.6,0.0,35.0,Darwin
15.0,27.0,12.6,,1007.4,39.7,0.0,54.0,PearceRAAF
64.0,59.0,,,1017.5,19.3,0.0,46.0,NorahHead
48.0,57.0,9.7,1.0,1015.8,14.3,0.0,56.0,Brisbane
44.0,58.0,11.7,1.0,1010.9,22.1,0.0,31.0,Perth
48.0,55.0,9.6,3.0,1018.6,14.4,0.0,44.0,SydneyAirport
46.0,48.0,8.3,2.0,1022.7,17.9,0.2,56.0,NorfolkIsland
71.0,62.0,,,1018.9,18.3,0.0,39.0,GoldCoast
25.0,55.0,,5.0,1017.1,28.0,0.0,24.0,Cobar
74.0,76.0,8.8,7.0,,22.4,0.0,,Albany
54.0,67.0,11.1,1.0,1012.2,27.4,0.0,31.0,Townsville
22.0,46.0,11.1,1.0,1011.5,31.8,0.0,50.0,Darwin
10.0,51.0,,,1011.6,30.5,0.0,41.0,BadgerysCreek
70.0,80.0,,,1010.4,26.6,0.0,33.0,NorahHead
22.0,57.0,,,,32.1,0.0,33.0,SalmonGums
60.0,70.0,,,1021.3,20.9,4.0,70.0,NorahHead
28.0,43.0,12.3,2.0,1008.5,36.7,0.0,39.0,PearceRAAF
39.0,9.0,10.1,7.0,1007.2,30.5,0.0,35.0,PerthAirport
34.0,66.0,,,1007.2,19.5,0.2,37.0,Tuggeranong
76.0,74.0,0.0,8.0,1024.2,11.5,0.4,33.0,Nuriootpa
42.0,64.0,8.6,,1020.3,18.6,0.0,30.0,PearceRAAF
62.0,79.0,,,1005.3,22.2,0.0,37.0,Launceston
80.0,69.0,2.7,7.0,1010.7,10.5,1.0,37.0,Watsonia
34.0,61.0,9.3,1.0,1004.8,23.3,0.0,44.0,Portland
48.0,51.0,11.5,2.0,1018.0,25.3,0.0,24.0,Brisbane
62.0,98.0,5.8,6.0,1018.2,15.5,2.6,28.0,Portland
90.0,88.0,0.5,8.0,1006.3,25.8,8.6,39.0,Cairns
65.0,61.0,6.4,7.0,1012.6,24.4,0.0,37.0,Townsville
61.0,66.0,7.5,7.0,1007.3,29.9,0.0,28.0,Brisbane
43.0,89.0,,0.0,1019.3,19.8,0.4,22.0,Mildura
45.0,89.0,7.8,2.0,1023.0,11.3,0.2,41.0,Canberra
23.0,47.0,,,1013.1,28.0,0.0,37.0,Albury
35.0,92.0,,,,27.1,0.0,17.0,Penrith
41.0,71.0,,5.0,,25.0,0.0,,Newcastle
59.0,97.0,,1.0,1015.7,19.6,0.0,33.0,Richmond
43.0,65.0,,3.0,,17.5,0.0,,Newcastle
48.0,50.0,2.4,7.0,1016.3,16.4,0.0,57.0,Hobart
51.0,73.0,7.5,6.0,1011.6,16.4,20.8,50.0,Hobart
41.0,75.0,,3.0,1017.8,14.9,0.0,33.0,Cobar
41.0,53.0,,,1003.3,21.8,0.0,76.0,Nhil
49.0,65.0,10.6,4.0,1015.2,21.7,0.0,33.0,MelbourneAirport
40.0,82.0,9.5,,1005.5,15.5,4.2,70.0,Sydney
58.0,73.0,6.0,4.0,1019.1,20.4,0.2,48.0,Sale
76.0,95.0,1.6,7.0,1029.5,10.8,1.2,31.0,MelbourneAirport
58.0,65.0,11.0,3.0,1012.4,27.9,0.0,35.0,Townsville
44.0,77.0,11.5,,1005.5,22.4,0.0,46.0,Dartmoor
77.0,36.0,,8.0,995.7,12.7,0.0,70.0,Ballarat
26.0,35.0,10.5,2.0,1012.9,31.8,0.0,41.0,AliceSprings
48.0,64.0,9.5,3.0,1021.9,20.1,0.0,43.0,Watsonia
21.0,42.0,13.0,0.0,1016.2,28.7,0.0,39.0,Perth
49.0,77.0,,,,18.2,0.4,46.0,SalmonGums
88.0,89.0,,,1025.5,14.0,,31.0,Adelaide
69.0,31.0,6.5,,1016.3,16.3,0.0,48.0,Dartmoor
77.0,87.0,4.0,7.0,1011.5,25.2,1.6,24.0,CoffsHarbour
80.0,90.0,0.0,7.0,1017.2,22.7,4.6,43.0,Cairns
23.0,49.0,,,1014.5,31.3,0.0,44.0,Tuggeranong
43.0,56.0,,,1012.7,15.5,0.2,69.0,BadgerysCreek
26.0,52.0,,,1014.4,28.0,0.0,37.0,Bendigo
10.0,26.0,10.8,4.0,1011.5,33.3,0.0,43.0,Moree
20.0,26.0,10.3,7.0,1009.5,36.1,0.0,44.0,AliceSprings
58.0,69.0,10.9,1.0,1018.3,26.7,0.0,24.0,Brisbane
43.0,56.0,,,1020.5,15.6,1.0,31.0,Adelaide
47.0,68.0,6.4,8.0,1006.6,30.1,0.0,,PearceRAAF
29.0,64.0,,,,20.2,0.0,48.0,SalmonGums
20.0,26.0,10.2,5.0,1012.7,33.0,0.0,46.0,AliceSprings
48.0,93.0,,,1025.3,12.4,0.0,20.0,Tuggeranong
26.0,63.0,9.4,6.0,1008.9,29.1,0.0,65.0,Woomera
23.0,59.0,,5.0,1008.6,34.5,0.2,48.0,Cobar
72.0,72.0,,,1016.1,19.7,0.2,39.0,Walpole
78.0,79.0,4.5,7.0,1027.7,15.5,6.8,,Albany
60.0,50.0,10.6,2.0,1016.3,21.8,0.0,56.0,SydneyAirport
6.0,27.0,,1.0,1026.4,25.2,0.0,44.0,Cobar
,96.0,,,1011.7,,9.2,,Albany
39.0,50.0,9.2,,1015.8,20.6,0.0,43.0,Adelaide
47.0,54.0,10.9,1.0,1010.8,29.3,0.0,43.0,Townsville
53.0,58.0,8.5,2.0,1016.0,25.9,0.0,35.0,Cairns
59.0,67.0,10.2,1.0,1010.2,29.3,0.0,31.0,Darwin
79.0,100.0,1.3,7.0,1026.9,10.4,0.0,19.0,MelbourneAirport
79.0,83.0,,8.0,,23.5,10.7,,Newcastle
50.0,87.0,7.0,3.0,1022.3,14.0,0.0,35.0,Sale
75.0,76.0,4.7,7.0,1025.6,14.7,4.6,41.0,MountGambier
74.0,98.0,,,1026.1,16.2,1.8,52.0,Walpole
27.0,83.0,,3.0,1017.6,28.3,5.8,46.0,Bendigo
14.0,35.0,13.0,1.0,1013.6,34.8,0.0,35.0,Perth
74.0,74.0,,,1019.1,23.0,0.0,30.0,GoldCoast
44.0,76.0,11.2,,1018.3,19.1,0.0,33.0,Moree
42.0,74.0,10.0,2.0,1024.0,18.8,0.0,,PerthAirport
62.0,69.0,7.6,2.0,1017.2,19.9,1.2,37.0,NorfolkIsland
55.0,63.0,,,,15.9,0.0,43.0,SalmonGums
35.0,74.0,,,1009.6,26.5,0.0,37.0,Bendigo
89.0,84.0,0.1,8.0,1005.1,22.9,17.8,52.0,Moree
56.0,92.0,,,1021.4,22.6,0.2,20.0,Dartmoor
68.0,62.0,,,1021.0,20.4,0.0,20.0,NorahHead
55.0,100.0,,,1013.1,24.7,0.0,17.0,BadgerysCreek
60.0,55.0,10.3,5.0,1013.6,26.5,0.0,33.0,Townsville
45.0,56.0,10.8,5.0,1018.1,25.4,0.0,35.0,Townsville
89.0,94.0,,8.0,1015.1,8.9,0.0,33.0,Albury
36.0,67.0,,,1009.9,31.9,0.0,30.0,Launceston
48.0,57.0,8.2,6.0,1008.9,29.5,1.8,48.0,Moree
70.0,82.0,,7.0,1011.1,29.0,26.8,37.0,Cairns
41.0,47.0,11.9,2.0,1019.5,20.1,0.0,46.0,PerthAirport
90.0,96.0,,,1005.5,18.2,27.6,63.0,NorahHead
7.0,18.0,,,1010.7,33.3,0.0,35.0,Uluru
93.0,100.0,,,1019.9,20.0,9.4,20.0,Richmond
91.0,58.0,3.9,7.0,1023.3,12.7,5.2,50.0,SydneyAirport
59.0,76.0,10.0,2.0,1011.5,27.2,0.0,26.0,Darwin
49.0,79.0,,7.0,1002.6,27.6,2.8,35.0,Williamtown
33.0,80.0,9.5,,1014.7,20.9,0.0,35.0,Nuriootpa
38.0,54.0,7.1,6.0,1011.0,23.8,0.0,41.0,Hobart
60.0,85.0,5.9,2.0,1012.1,17.1,0.0,17.0,Watsonia
77.0,76.0,8.8,6.0,1011.4,23.8,0.2,63.0,SydneyAirport
54.0,62.0,,,1020.4,21.0,0.0,43.0,BadgerysCreek
87.0,76.0,1.7,7.0,1027.2,15.8,0.0,35.0,Sydney
57.0,72.0,6.0,3.0,1010.1,30.3,0.0,35.0,Darwin
37.0,56.0,,,1013.3,16.7,0.0,28.0,NorahHead
15.0,25.0,13.0,3.0,1010.1,38.1,0.0,43.0,Cobar
67.0,61.0,,,,14.7,0.0,78.0,SalmonGums
42.0,63.0,,4.0,1013.2,23.6,0.0,46.0,Canberra
28.0,42.0,11.1,,1017.9,26.4,0.0,54.0,PearceRAAF
93.0,98.0,7.8,8.0,1019.5,14.7,1.4,50.0,Portland
69.0,49.0,10.4,5.0,1021.1,15.2,2.6,37.0,NorfolkIsland
58.0,86.0,5.6,5.0,1013.3,20.4,19.2,54.0,PerthAirport
61.0,67.0,9.8,7.0,1002.0,20.6,0.0,,Albany
27.0,73.0,10.2,2.0,1011.2,31.5,0.0,44.0,Darwin
56.0,99.0,,,,19.8,0.0,19.0,Penrith
57.0,60.0,,,1020.1,23.1,0.0,37.0,Ballarat
47.0,76.0,3.5,7.0,1012.1,19.4,0.0,33.0,SydneyAirport
58.0,100.0,8.6,2.0,1024.3,17.2,0.2,13.0,Watsonia
59.0,67.0,9.0,3.0,1010.6,25.4,0.0,44.0,Sydney
93.0,99.0,5.0,,1015.1,13.7,2.0,30.0,Dartmoor
59.0,78.0,,2.0,1017.6,18.3,1.2,56.0,Ballarat
57.0,61.0,14.1,,1006.4,18.9,0.0,54.0,Portland
87.0,79.0,5.0,7.0,1016.4,12.5,12.0,54.0,MountGambier
89.0,76.0,3.1,7.0,1028.5,14.6,3.8,31.0,CoffsHarbour
58.0,81.0,,,1012.2,14.6,6.6,39.0,Nhil
81.0,71.0,0.1,6.0,1028.1,11.3,1.6,37.0,MountGambier
66.0,69.0,5.6,6.0,993.4,13.7,1.8,37.0,MelbourneAirport
80.0,79.0,7.5,7.0,1012.3,16.0,0.0,,Albany
69.0,100.0,7.1,,1020.8,20.1,0.6,39.0,Dartmoor
54.0,56.0,,,1013.9,28.1,0.0,30.0,GoldCoast
61.0,99.0,,,1019.3,19.0,0.0,50.0,Launceston
46.0,62.0,12.7,3.0,1020.0,22.9,0.0,,Sydney
59.0,82.0,,,1023.5,17.4,0.0,20.0,Walpole
67.0,95.0,4.3,4.0,1015.9,18.3,0.2,35.0,Mildura
58.0,93.0,,7.0,,22.8,9.6,,Newcastle
54.0,75.0,10.6,3.0,1013.2,29.7,0.0,30.0,Darwin
64.0,81.0,1.7,,1011.4,14.9,7.2,48.0,Adelaide
16.0,32.0,9.2,,1013.8,26.9,0.0,31.0,PearceRAAF
14.0,34.0,,,1009.8,39.6,0.0,61.0,Bendigo
7.0,25.0,12.0,,1012.2,32.2,0.0,31.0,Adelaide
25.0,75.0,12.6,3.0,1006.7,31.0,0.0,43.0,Sale
93.0,83.0,0.8,8.0,1019.0,17.8,0.0,,Albany
66.0,62.0,11.4,3.0,1020.4,22.8,0.0,33.0,NorfolkIsland
32.0,65.0,,,,32.7,0.2,31.0,SalmonGums
38.0,69.0,,,,33.7,0.0,41.0,SalmonGums
56.0,85.0,11.5,,1023.0,16.2,0.2,35.0,Dartmoor
60.0,58.0,,,,22.4,0.0,,CoffsHarbour
42.0,62.0,,,1014.2,24.9,0.0,37.0,Richmond
73.0,98.0,,7.0,1025.5,10.6,3.2,44.0,Ballarat
59.0,81.0,,,,25.4,10.0,26.0,Penrith
40.0,56.0,11.1,1.0,1005.3,24.6,0.0,48.0,SydneyAirport
65.0,67.0,8.7,3.0,1021.7,19.9,0.0,,Albany
65.0,65.0,,,,19.2,1.6,31.0,BadgerysCreek
80.0,88.0,,,1020.4,20.8,0.0,33.0,NorahHead
36.0,87.0,,,1018.1,21.6,0.0,24.0,Adelaide
79.0,89.0,,8.0,,12.9,8.4,44.0,Launceston
16.0,33.0,,8.0,1022.1,19.7,0.4,43.0,AliceSprings
63.0,58.0,11.8,0.0,1019.4,19.0,0.0,,Albany
34.0,81.0,10.2,6.0,1021.5,20.5,1.2,35.0,MountGambier
38.0,70.0,9.3,0.0,1025.2,18.7,0.0,24.0,PerthAirport
54.0,86.0,9.1,5.0,1017.9,21.4,3.2,31.0,PerthAirport
14.0,22.0,12.6,,1019.1,25.4,0.0,63.0,Melbourne
52.0,61.0,12.1,1.0,1011.4,27.2,0.0,33.0,PerthAirport
29.0,40.0,,,1016.0,20.7,0.0,35.0,Launceston
53.0,64.0,,,1015.4,17.6,0.0,56.0,Witchcliffe
26.0,38.0,,,,24.3,0.0,35.0,Penrith
70.0,78.0,,,1008.5,28.5,1.2,41.0,GoldCoast
48.0,54.0,,7.0,1011.8,22.0,0.0,37.0,Perth
28.0,44.0,,,1013.0,29.6,0.0,46.0,Cobar
65.0,100.0,4.6,5.0,1023.5,11.2,1.8,48.0,Watsonia
38.0,63.0,,,1003.8,15.1,0.0,54.0,NorahHead
41.0,68.0,10.9,2.0,1022.1,18.4,0.0,26.0,Moree
11.0,32.0,,,,40.9,0.0,39.0,SalmonGums
43.0,83.0,6.0,7.0,1014.5,16.4,0.0,48.0,Mildura
78.0,93.0,,,1020.3,13.7,0.0,19.0,Launceston
59.0,80.0,1.4,,997.3,15.4,4.0,59.0,Adelaide
18.0,37.0,12.6,0.0,1020.7,25.9,0.0,30.0,Woomera
